Item,Description,Category,Fqty,Shortage,SupplierID
5171865,Nameplate sticker AA407 30?20 Overseas,351. Package accessories -06. Other auxiliary materials,26000,0,O16
4971821,FPC semi-finished VAA070-SA 20376 Wentai,210.boards-02.fpc Semi-FINISHED PRODUCTS (ODM),38936,0,O19
4889607,OPP film AB173(216AC) R IN,351. Package accessories -07. Big bag material,2815,0,M19
4890272,ant pcb sealing paper AA201 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,50030,0,J7
8520202,Receiver 50mW 32O 7*10*2.0 Single magnetic field Shrapnel A/HS,317.General Electronic Materials-08.Electroacoustic,721485,0,O22
4890737,OPP film (AB241)21641 R EU,351. Package accessories-25. Protective film,17185,0,J7
4890984,MAIN Len double side adh AA335,351. Package accessories -06. Other auxiliary materials,5000,0,M11
4890986,A-G FPC double sided adhesive tape AA335,351. Package accessories -06. Other auxiliary materials,54745,0,J7
4891175,Die cut accessories AA341 lens adhesive double-sided adhesive,351. Package accessories -06. Other auxiliary materials,5000,0,M11
9181161,Fingerprint Sensor Module GF3956 13.56*2.18*1.3 LCN_BTB AA341_AA339 A187 Coating Golden No_Bezel,317.General Electronic Materials-11.fingerprint Module,23104,0,J6
9491439,Camera IMX355PQH5-C 8M 8.5*8.5*4.77mm 4P BTB F1N802D,312.Camera-n/A,156613,0,O20
4892625,Die cut accessories AA493 BB Heat conducting silica gel sheet,351. Package accessories -06. Other auxiliary materials,10500,0,J7
4712497,Composite plate battery cover AB465 blue PMMA:PC with cushion+sillk print 50M R IN YH Wentai,321. Structural parts -25. Large plastic (battery cap),200,0,O19
9181346,Fingerprint Sensor Module GSL6159 13.56mm*2.18mm*1.3mm LCN_BTB AA341_AC045 A187 Coating Blue No_Bezel No_Dome,317.General Electronic Materials-11.fingerprint Module,45924,0,J6
4894781,Die cut accessories AA513 Main pcb test point PET film,351. Package accessories -06. Other auxiliary materials,11776,0,J7
4895241,Die cut accessories AA530 Battery cover dispensing PET film(down),351. Package accessories -06. Other auxiliary materials,10000,0,M2
4895258,Die cut accessories AA530 main MIC sealing foam,351. Package accessories -06. Other auxiliary materials,10000,0,M12
4895346,Die cut accessories AA530 earpiece sealing foam,351. Package accessories -06. Other auxiliary materials,10000,0,M12
4895820,Die cut accessories AA531 Test point 1 PET film,351. Package accessories -06. Other auxiliary materials,15259,0,O14
9820405,RF cable 75mm 818037587 f0.64mm white,341. Attachment -04.RF connection cable,23912,0,O22
4896163,Silica gel accessories AB577 Photosensitive seal Silicone sleeve,351. Package accessories -06. Other auxiliary materials,81303,0,
4896207,Die cut accessories AA520 fingerprint BTB Waterproof silicon film,351. Package accessories -06. Other auxiliary materials,311692,0,O14
4896227,Die cut accessories AA513 IR sealing foam,351. Package accessories -06. Other auxiliary materials,10001,0,O14
9491691,Camera IMX890 OIS 50M 15.3mm*15.3mm*7.5mm P COB S1A5019B,312.Camera-n/A,14103,0,O20
4896493,Die cut accessories AC069 Front camera copper foil tape 2,351. Package accessories -06. Other auxiliary materials,100,0,O14
4715200,camera lens AC077 balck Rainbow rear main camera,321.Structural Parts-07.Lens,103071,0,M18
6.13E+11,Die cut accessories AA542 UFS SupportingSiliconFilm,351. Package accessories -06. Other auxiliary materials,45060,0,O14
6.13E+11,Composite plate battery cover AA543 Black PMMA:PC with accessories,321. Structural parts -25. Large plastic (battery cap),4630,0,O13
6.12E+11,RF cable 180.3mm 3.2.08.3362 f0.64mm black,341. Attachment -04.RF connection cable,40947,0,O22
6.13E+11,Die cut accessories AC115 main camera Conductive cloth single-sided tape,351. Package accessories -06. Other auxiliary materials,358776,0,O14
6.12E+11,Plastic SIM card tray AC115 Gold PC+GF Insert injection molding with insert,321.Structural Parts-02.small Plastic,112300,0,M6
6.13E+11,Sticker F2.8 SKD benchmark material CPH2579(IN) Glowing Black (128GB 4GB),351. Package accessories-28.skd benchmark material,99870,0,O16
6.13E+11,Sticker F2.8 SKD benchmark material CPH2579(IN) Glowing Gold (128GB 4GB),351. Package accessories-28.skd benchmark material,105110,0,O16
5041993,Pearl cotton foam box 26.5?22.3?3cm3 for after sales,351. Packaged materials-31. Board box,130,0,M15
4878859,Battery bottom foam CC170 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,2421,0,J7
4722100,Shield backcover EF01A black glass 7.20,321.Structural Parts-07.Lens,900,0,J4
5171928,Nameplate sticker AA201 200g,351. Package accessories -06. Other auxiliary materials,1000,0,O16
5006902,Brand sticker AA512 OnePlus V1.0 Domestic,351. Package accessories -06. Other auxiliary materials,4147,0,O16
4896501,Die cut accessories AC069 Mainboard test point PET film 3,351. Package accessories -06. Other auxiliary materials,1000,0,O14
6052712,ODM Mobile Phone RMX3690(IN) Stripe Black (64GB 4GB) Asia Tianlong,160.MOBILE-03,7,0,M25
8350865,Chip capacitor 25V 3.3P ?0.25P NP0 0201,317.General Electronic Materials-06.CAPACITOR,15000,0,O28
8241037,Chip resistor    1/20W1M?5% 0201,317.General Electronic Materials-07.RSistor,9375,0,O28
8241162,Chip resistor    1/20W130O?5% 0201,317.General Electronic Materials-07.RSistor,65531,0,O28
9050391,Surface Acoustic Wave Filter SFHG42AA002,316.rf devices-04.filter,15556,0,O32
8350911,Chip capacitor 25v 104 M X5R 0402,317.General Electronic Materials-06.CAPACITOR,10567,0,O28
9050469,Surface Acoustic Wave Filter,316.rf devices-04.filter,10566,0,O32
9170260,Ordinary IC RP105L111F-TR DFN,317.General Electronic Materials-01.General IC,7160,0,O31
9050527,SAW SAWFD1G84AG1F0A,316.rf devices-04.filter,13353,0,O32
9760426,BTB socket 40pin 0.35mm 0.7mm OP27D-S040VA3-R15000,331. Plug-in-N/A,4543,0,O22
9110174,Nest plate for IC WTR-2965-0-59FOWNSP-TR-07-1 FOWNSP,313.platform solution 01. Chip IC,30332,0,J3
9170423,Ordinary IC KTS1680CEUZ-TR WLCSP,317.General Electronic Materials-01.General IC,1907,0,O31
8420743,chip power inductor 0.56uH ?20% 2.3A(2.3A) 66mO TFM160808ALD-R56MTCA No glue,317.General Electronic Materials-02.inductor,12689,0,O28
8420755,chip power inductor 0.33uH ?20% 5.2A(4.4A) 26mO HMOQ20161TR33MDR,317.General Electronic Materials-02.inductor,4732,0,O28
3882659,The Antenna shrapnel ED103 stainless stee,321. Structured parts-12.smt small hardware,4278,0,J4
8410690,chip inductor 160NH ?5% 480mA 0402,317.General Electronic Materials-02.inductor,11855,0,O28
9150106,Sensor IC BMA253 LGA WT,317.General Electronic Materials-09.Sensorsors,5876,0,O19
8241568,Chip resistor 1/20W 110K ?1% 0201,317.General Electronic Materials-07.RSistor,4694,0,O28
9760475,BTB socket 48P 0.35mm 0.6mm AJ26DK-S048VA3-R15000,331. Plug-in-N/A,9110,0,O22
8241803,Chip resistor 1/20W 1O ?5% 0201 Wentai,317.General Electronic Materials-07.RSistor,10600,0,O19
8241813,Chip resistor 1/20W 10K +/-5% 0201 Wentai,317.General Electronic Materials-07.RSistor,19485,0,O19
8351660,Chip capacitor 16V 27P J NP0 01005,317.General Electronic Materials-06.CAPACITOR,3048,0,O28
8351624,Chip capacitor 16V 1.2P B NP0 01005,317.General Electronic Materials-06.CAPACITOR,15700,0,O28
9170822,Ordinary IC RT9471DGQW QFN24,317.General Electronic Materials-01.General IC,9283,0,O31
8660262,ESD component ESD56371N-2/TR DFN0402,317.General Electronic Materials-N/A,620000,0,J10
8241983,Chip resistor 1/20W 4.99O ?1% 0201 Wentai,317.General Electronic Materials-07.RSistor,7494,0,O19
8351777,Chip capacitor 25V 2.2uF ?20% X5R 0402 Wentai,317.General Electronic Materials-06.CAPACITOR,1487,0,O19
9170905,Ordinary IC BQ25975YFFR CSP,317.General Electronic Materials-01.General IC,3080,0,O15
8242024,Chip resistor 1/20W 150O ?5% 0201 Wentai,317.General Electronic Materials-07.RSistor,10657,0,O19
3886489,Screw gasket AA411 titanium,321. Structured parts-12.smt small hardware,5776,0,J4
9760532,BTB socket 8P 0.35mm 0.7mm 3.2.06.0140 Huaqin,331. Plug-in-N/A,252000,0,O19
4888091,Shielding cover waterproof PET sheet A261 PET single-sided adhesive,351. Package accessories -06. Other auxiliary materials,50744,0,J7
8242126,Chip resistor 1/20W 10K ?1% 0201 Wentai,317.General Electronic Materials-07.RSistor,11701,0,O19
9651161,Printed Circuit AAA270-0 FR4 D0.7*4 OSP+ENI,315.PCB Category-01.pcb,448,0,O13
8242151,Chip resistor 1/32W 4.7K ?5% 01005 Wentai,317.General Electronic Materials-07.RSistor,14922,0,O19
8242148,Chip resistor 1/20W 470K ?5% 0201 Wentai,317.General Electronic Materials-07.RSistor,5600,0,O19
3887440,IC Shrapnel connector 2169E Copper-Alloy 1.2mm Wentai,321. Structured parts-12.smt small hardware,6414,0,O19
9000329,Antenna switch MXD8540HT LGA,316.RF Device-02.antenna Switch,8412,0,J9
8352159,Chip capacitor 50V 33PF ?5% COG 0201;0.33mm Wentai,317.General Electronic Materials-06.CAPACITOR,48419,0,O19
8352166,Chip capacitor 10V 4.7uF ?10% X5R 0402 Wentai,317.General Electronic Materials-06.CAPACITOR,18620,0,O19
4891192,2M fixed back glue AA341 double-sided adhesive,351. Package accessories -06. Other auxiliary materials,861,0,J7
4891485,Waterproof PET sheet AA255 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,5000,0,M11
8080465,TVS 5.5V 0.95pF 1.8A 17V SOD882 PESD5V0X1BCAL,317.General Electronic Materials-N/A,8365,0,O19
4892993,Die cut accessories AB465 BTB waterproof silicone sleeve for front camera Wentai,351. Package accessories -06. Other auxiliary materials,745,0,O19
4892992,Die cut accessories AB465 Fingerprint BTB waterproof silicone sleeve Wentai,351. Package accessories -06. Other auxiliary materials,1771,0,O19
4893021,Die cut accessories AB465 Battery BTB waterproof sponge Wentai,351. Package accessories -06. Other auxiliary materials,1624,0,O19
4892876,Die cut accessories AB449 Battery BTB Waterproof silicon film Wentai,351. Package accessories -06. Other auxiliary materials,5582,0,O19
9171311,DCDC boost 5.5V 6V 120A CSP 2.1mm*1.2mm*0.7mm OCP2130WPAD-G Wentai,317.General Electronic Materials-N/A,5101,0,O19
4711936,SHIELD-COVER 91518 PMU Copper-Nickel-Zinc Alloy Wentai,321. Structured parts-12.smt small hardware,1171,0,O19
9051206,Acoustic Filter HDDB34B39ARSS-B8 Filter Band34/391980-2025MHz/1880-1920MHz 1.5mm*1.1mm*0.65mm Wentai,316.rf devices-04.filter,5874,0,O19
8242311,Surface mounted Resistor 1/10W 0O ?5% 0603 Longqi,317.General Electronic Materials-07.RSistor,4915,0,O19
9000460,Tuner Switch MXD8548JKC 4 0.4Ghz-5Ghz 45V 1.5mm*1.1mm*0.37mm Small QFN Longqi,316.RF Device-02.antenna Switch,360,0,O19
9051220,Acoustic Filter SFX897BH302 Duplexer B8/n8:880MHz-915MHz 1.6mm*1.2mm*0.58mm Longqi,316.rf devices-04.filter,7976,0,O19
9051231,"Acoustic Filter RFDIP2012090GLT Duplexer 698~960MHz,1710~2700MHz 2mm*1.2mm*0.9mm Longqi",316.rf devices-04.filter,1588,0,O19
8421214,Surface mounted power inductor 0.56uH ?20% 0.045O 3.1A 2.6A 2.6V L0603 longqi,317.General Electronic Materials-02.inductor,1500,0,O19
9642353,PCB 2AB524-0 D0.7X10 HDI-2+ OSP+ENI,315.PCB Category-01.pcb,100,0,O13
8360366,Multi Layer ceramic capacitor 35V 105 ?20% X5R 0402 Huaqin,317.General Electronic Materials-06.CAPACITOR,15402,0,O19
9800434,Card connector 3in3socket 9.75mm*7.65mm*0.34mm CZ001 SD Huaqin,331. Plug-in-N/A,2895,0,O19
9000470,Antenna Switch MXD8546SC 2 617Mhz-5925Mhz 43dBm 1.1mm*1.5mm*0.37mm LGA Huaqin,316.RF Device-02.antenna Switch,6390,0,O19
9171354,LDO 5.5V 0.22V 3.3V 55dB 300mA DFN 1mm*1mm*0.37mm WR0332-33FF4R Longqi,317.General Electronic Materials-N/A,2880,0,O19
8360404,Multi Layer ceramic capacitor 25V 1000pF ?10% X7R 01005 Wentai #2,317.General Electronic Materials-06.CAPACITOR,120000,0,O19
9651555,PCB A2AA530-0 D0.7x4 OSP+ENI,315.PCB Category-01.pcb,8256,0,O13
4713932,SHIELD-COVER AA531 LBPA Copper-Nickel-Zinc,321. Structured parts-12.smt small hardware,15691,0,J4
4713937,SHIELD-COVER AA531 PMU1 Copper-Nickel-Zinc,321. Structured parts-12.smt small hardware,17294,0,J4
4713955,SHIELD-COVER AA531 TOP Copper-Nickel-Zinc,321. Structured parts-12.smt small hardware,14575,0,J4
4895519,Die cut accessories AA531 Fingerprint BTB Waterproof silicon film,351. Package accessories -06. Other auxiliary materials,23279,0,O14
4896421,Die cut accessories AC069 WCN Heat conducting silica gel sheet,351. Package accessories -06. Other auxiliary materials,2842,0,O14
6.13E+11,Die cut accessories AA542 MIAN PCBA TOP copper foil tape,351. Package accessories -06. Other auxiliary materials,27120,0,O14
6.13E+11,Die cut accessories AC101 BB copper foil tape,351. Package accessories -06. Other auxiliary materials,86597,0,M6
4894698,Heat dissipation accessories AA513 front camera CU Graphite sheet,351. Package accessories -06. Other auxiliary materials,7688,0,
4896750,Die cut accessories AC077 main board test point PET film -1,351. Package accessories -06. Other auxiliary materials,17495,0,O14
2181180,Micro cable 1m USB male/Micro DL125 white OPP non-fast charge Pt,341. Attachment -10. Data cable,19197,0,O22
5007190,Carton AC029(22262) OPPO 365mm*216mm*210mm,351. Package accessories -30. Code box,365,0,M15
5007367,VIP card AA513 OnePlus V1.0 Export Cardboard paper of India membership card,351. Package accessories -07. Big bag material,4900,0,O16
3063377,Protective shell AA513 TPU transparent IN,351. Package accessories-24. Protective shell,396,0,M26
3063434,Protective shell AA530 TPU transparent IN with stopper (2),351. Package accessories-24. Protective shell,796,0,M26
6.13E+11,Start guide AB625 realme IN Export,351. Package accessories -08. Small packaging materials,186,0,O16
5121643,Glue Loctite UF3808,351. Package accessories -03. Globe,8549.06784,0,
9401075,OLED screen AMS643XY05,311.Screen Type-02.display Screen,1,0,M14
9110338,Nest plate for IC MT6360PP/A WLCSP,313.platform solution 01. Chip IC,0,0,J2
4882139,Under-floor foam EE013 Single-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,M12
9120350,Memory IC H9AG9G5ANBX100 FBGA,313.platform solution 03.storage IC,0,0,O37
3887021,Grounding shrapnel 20271 stainless steel 2.2*1.5*1.1mm,321. Structured parts-12.smt small hardware,0,0,J4
4722779,Tele shield backcover AA438 Black glass,321.Structural Parts-07.Lens,0,0,J4
4889636,Main board waterproof PET sponge AA275 Single-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,J7
9491401,Camera S5K3P9 16M 7.9*7.5*4.92 5P BTB CME864 COB,312.Camera-n/A,0,0,O20
4890866,Battery cover double-sided adhesive AA498,351. Package accessories -06. Other auxiliary materials,0,0,M6
9491547,Camera IMX766 OIS 50M 15.5mm*15.3mm*7.46mm 6P COB C2PS02,312.Camera-n/A,0,0,O20
9491549,Camera IMX615 FF 32M 7.755mm*7.365mm*4.92mm 5P COB C2HF02,312.Camera-n/A,0,0,O20
4894938,Die cut accessories AA493 Motor double faced adhesive tape,351. Package accessories -06. Other auxiliary materials,0,0,M11
5700257-Y,NEW LOGO for Outdoor H 0.6m,711. Advertising Promotion Products -01. Display Class,12,0,O14
5700508-Y,MALE T-Shirt Black 2020 (XXL),711. Advertising Promotion-05. Clothing category,705,0,O33
5700512-Y,FEMALE T-Shirt Black 2020 (M),711. Advertising Promotion-05. Clothing category,10,0,O33
5381072,Lightbox flex 2400*1200mm (Mulan and Panther),711. Advertising Promotion-04. Printing goods,2,0,O14
6.51E+11,3.0 Double experience desk 750?1000?750mm (6 phone stands) 3.0 SIS GSS-OPPO India V01,711. Advertising Promotion Products -01. Display Class,23,0,O14
6.51E+11,Poster stand 572?400?1482 mm GSS-OPPO India V01,711. Advertising Promotion Products -01. Display Class,221,0,O33
4818384,Packaged power adapter SUPERVOOC 33W Power Adapter VCB3ACIH White IN IN standard,343. Emerging accessories -03. Mobile phone accessories,41423,0,J8
6671226,realme wired headset RMA2016 IN Black,344.Realme accessories -01.iot audio,0,0,J1
8520203,Receiver 50mW 32O 7*10*2.0 Single magnetic field Shrapnel G/SW,317.General Electronic Materials-08.Electroacoustic,0,0,O40
5474194,Mobile phone adapter @DC11V 3A VCB3ACIH USB3.0 white India standard English realme,341. Attachment -01. Adapter device,86,0,O30
4813906,Packed headset bare metal RMA210 R White common,344.Realme accessories -01.iot audio,0,0,M23
4876084,?????(?) RA011,351. Package accessories -06. Other auxiliary materials,0,0,J7
4876375,Rear speaker box thermal graphite sheet DD151 Single-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,
3052326,Battery cover AB257 Aurora Green with cushion,321. Structural parts -25. Large plastic (battery cap),0,0,M17
3202110,battery cover Aa727 red blue gradient SBD,321. Structural parts -25. Large plastic (battery cap),0,0,M6
4809786,Packaged earphone RMA155 IN Orange,344.Realme accessories -01.iot audio,0,0,J1
3204184,Motherboard under cover AB327 green without NFC CW Huaqin,321. Structural parts -24. Large plastic (lower cover),0,0,O19
2932564,SIM card tray AA927 Sky blue QSS,321. Structural parts-01. Large Plastic,0,0,M6
5018609,Packing box FA255(2027C) British. Bar. Lanka Gauge,351. Package accessories -01. Color box,0,0,M15
5018715,Packing box FA271(20293) India/Pakistan,351. Package accessories -01. Color box,0,0,M15
4711660,Plastic SIM card lock sticker AB465 golden PC+20%GF IMD Wentai,321. Structural parts-26. Large plastic (other),0,0,O19
4813570,Speaker 6 ohm 12W SM-2 170Hz 160.99x75x26mm R100mm realme TV 55 only for after-sales HKC,344.Realme accessories -n/a,0,0,O27
5018757,Packing box FA261(20281) 18W Imprint blister,351. Package accessories -01. Color box,0,0,M15
5019224,Packing box AB173(216AC) R IN Master Edition,351. Package accessories -01. Color box,0,0,M15
4876883,Rear camera Anti-abnormal tape RB001,351. Package accessories -06. Other auxiliary materials,0,0,M11
5006253,Carton 34.6?23.0?21.5cm FA217(20221) IN,351. Package accessories -30. Code box,0,0,M15
4878069,MD shield cover waterproof PET sheet DD177 Single-sided adhesive,351. Package accessories-12.smt auxiliary materials,0,0,J7
6230228,OnePlus Smart TV QSeries 65Q2 Pro 65QE3A00 65QE3A00 Space Gray IN UHD 65 Bezel-less Panel Direct-lit backlight ChuangWei,343. Emerging accessories -04.iot TV,0,0,M9
6563850,LCM FPC Tyr RMP2107/RMP2108 after-sale Longqi,344.Realme accessories-10.iot after-sales,0,0,J6
6.31E+11,ODM Mobile Phone RMX3761(IN) Feather Black (128GB 8GB) Asia Huaqin,160.MOBILE-03,0,0,O19
4882388,Battery cover waterproof double-sided tape RA351 0.35mm,351. Package accessories -06. Other auxiliary materials,0,0,M18
6.31E+11,ODM Mobile Phone RMX3762(IN) Champion Gold (128GB 6GB) Asia Huaqin,160.MOBILE-03,0,0,O19
4882644,Silicone Safety Shield RA511 black ZX,351. Package accessories -06. Other auxiliary materials,0,0,
4815936,Battery RMH2101 INR8650 M26-4S2P 5200mA 16.8V,344.Realme accessories -n/a,0,0,J6
2929540,SIM bracket RA011 black&purple,321. Structural parts-01. Large Plastic,0,0,M6
5235781,Sealing tape long 50M wide 60MM colourless,351. Package accessories -06. Other auxiliary materials,0,0,M11
4909071,Packed headset bare metal RMA2003 R Gold common,344.Realme accessories -01.iot audio,0,0,M23
9180769,Touch Panel Assembly ET520JL 35.12*19.16*1.36 BB A-KERR 060037 / coating PALE-BLUE Huaqin,317.General Electronic Materials-11.fingerprint Module,0,0,O19
4876420,????FPC?? DD151,351. Package accessories -06. Other auxiliary materials,0,0,M11
4907875,Mainboard RMT101 32"  JUC6.690.00265146-01 realme factory refurbished,210.boards-21.motherboard after-Sales Service,0,0,O27
5473752,The power adapter @DC9V2A OP92CAIN USB socket white India standard English realme,341. Attachment -01. Adapter device,0,0,O30
4100099,Mainboard INX N030107-001302-102 20834 (16GB 2GB) after sale,210.boards-21.motherboard after-Sales Service,0,0,M9
4907099,LCM panel RMT102 43" C430Y19-7N(FKG7R1MS31)  only for realme after-sales CH,220.Component class-n/a,0,0,O27
4904215,T-CON board RMT102 43'' JUC6.672.00247770 only for realme after-sales CH,220.Component class-n/a,0,0,O27
4814359,Wired connector RMT102 43'' FFC-FTA-P51-300-A-F05031-F05031-B mainboard only for realme  after-sales  CH,344.Realme accessories -n/a,0,0,O27
4809372,LOGO luminous realme white logo luminous overseas-H55cm,711. Advertising Promotion Products -01. Display Class,0,0,O33
5994947,Mobile phone RMX3231(IN) Cool Blue (32GB 2GB) Huaqin,160.MOBILE-04.Realme,0,0,O19
3203433,Battery cover AB099 blue Huaqin,321. Structural parts -25. Large plastic (battery cap),0,0,O19
4816738,Packaged USB Cable 1m Black for realme 2K/4K TV Stick only for realme after-sales CW,344.Realme accessories -n/a,0,0,O35
6.51E+11,Light box canvas OnePlus 3000?1600mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
6.51E+11,Light box canvas OnePlus 3600?1330mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
6.51E+11,Light box canvas OnePlus with logo 1200?2200mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
6230052,realme  refurbished TV realme Smart TV Full HD 80cm(32") RMV2003 Black IN factory refurbished,344.Realme accessories -04.ioT TV TV,0,0,O27
4815485,Packed charging box RMA2008 Black common,344.Realme accessories -07.iot others,0,0,M23
4816082,Main FPC RMP2102 21697 (for Main board to sub board) only for realme after-sales,321. Structural parts -N/A,0,0,J6
5018989,Packing box AA070(20378) IN,351. Package accessories -01. Color box,0,0,M15
6671747,realme Buds Air 2 RMA2003 Closer Green IN,344.Realme accessories -01.iot audio,0,0,M23
5181952,battery extracting sticker 20mm  right black,351. Package accessories -06. Other auxiliary materials,0,0,O32
4810329,Packed bracelet RMA183 IN Black,344.Realme accessories -02.ioT wear,0,0,M29
5700495-Y,/// 3.5 Bottom cabinet Flex 1400*720,711. Advertising Promotion Products -01. Display Class,0,0,O33
5700496-Y,/// 3.5 Table-end Flex 734*374mm,711. Advertising Promotion Products -01. Display Class,0,0,O33
6210014,OnePlus Smart TV Y Series 32Y1 32HA0A00 MT6683Android 9.0 1GB(DDR3)+8GB(eMMC5.1),343. Emerging accessories -04.iot TV,0,0,M9
3062309,Protective Shell AA001 Transparent TPU IN,351. Package accessories-24. Protective shell,0,0,J4
4722485,Wide-angle camera lens AA411 tarnish glass RO,321.Structural Parts-07.Lens,0,798,J4
3203587,Motherboard bottom cover AA247-2 Dark black AP with cushion,321. Structural parts -24. Large plastic (lower cover),0,0,M6
4908529,LCM Panel RMT102 43" C430Y19-7N(FKG7R3MS33) only for after-sales CH,220.Component class-n/a,5,0,O27
4600146,Screen module RMV2005 50" LCD RDL500WY(QN0-059) with TCON only for realme after-sales CW,220.Component class-n/a,6,0,O27
4906325,LCM panel RMV2005 50" LCD RDL500WY(QN0-02Q)  only for realme after-sales CW,220.Component class-n/a,2,0,O27
8240794,Precise SMD resistor 1/16W10O?1% 0402,317.General Electronic Materials-07.RSistor,360000,0,O28
8420298,SMD magnetic bead HD 1800O/100M ?25% 200mA 0402,317.General Electronic Materials-N/A,2080000,0,O28
8240993,Precise SMD resistor 1/16W15O?1% 0402,317.General Electronic Materials-07.RSistor,650000,0,O28
8241019,Chip resistor 1/20W27K?5% 0201,317.General Electronic Materials-07.RSistor,75735,0,O28
8241039,Precise SMD resistor 1/20W200K?1% 0201,317.General Electronic Materials-07.RSistor,1595000,0,O28
8241044,Chip resistor    1/20W4.7K?5% 0201,317.General Electronic Materials-07.RSistor,3076800,0,O28
8410290,chip inductor 1.5nH ?0.1nH 420mA 0201 B317 B378,317.General Electronic Materials-02.inductor,8760000,0,O28
8410293,chip inductor 5.6NH ?0.3NH 210mA 0201,317.General Electronic Materials-02.inductor,3420000,0,O28
8060419,SMD transistor NPN 45V 100mA 120Hfe DFN0402,317. General Electronic Materials-05. Diode,90000,0,J10
8241319,Precise SMD resistor 1/20W150O?1% 0201,317.General Electronic Materials-07.RSistor,120000,0,O28
8241178,Precise SMD resistor 1/20W330K?1% 0201,317.General Electronic Materials-07.RSistor,519588,0,O28
8241334,Precise SMD resistor 1/20W240K?1% 0201,317.General Electronic Materials-07.RSistor,280000,0,O28
8351020,Chip capacitor 50V 15P J NP0 0201,317.General Electronic Materials-06.CAPACITOR,3465000,0,O28
8241257,Precise SMD resistor 1/20W100O?1%0201,317.General Electronic Materials-07.RSistor,14210000,0,O28
9050479,Surface Acoustic Wave Filter SFHG17AA002,316.rf devices-04.filter,40329,0,O32
9050496,Surface Acoustic Wave Filter SFHG00AA002,316.rf devices-04.filter,110989,0,O32
9050493,SAW SAFFB876MAA0F0A,316.rf devices-04.filter,780000,0,O32
9820189,RF connector 818002131,331. Plug-in-N/A,2160000,0,O22
8410439,chip inductor 1.5NH?0.1NH 1000mA 0402 HQ-R,317.General Electronic Materials-02.inductor,110000,0,O28
8351060,Chip capacitor 50V 1.8P ?0.1P NP0  0201,317.General Electronic Materials-06.CAPACITOR,2117700,0,O28
9050553,Surface Acoustic Wave Filter SAFQA2G45MA0G0A,316.rf devices-04.filter,454771,0,O32
8351082,Chip capacitor 10V 475 M X5R 0402,317.General Electronic Materials-06.CAPACITOR,110000,0,O28
8351089,Chip capacitor 25V 33P J NP0 01005,317.General Electronic Materials-06.CAPACITOR,1268654,0,O28
8351094,Chip capacitor 16V 102 K X5R 01005,317.General Electronic Materials-06.CAPACITOR,1720000,0,O28
9170445,ordinary IC SGM3756YTDI6G/TR QFN,317.General Electronic Materials-01.General IC,1065000,0,O31
9170435,Ordinary IC AW5015DNR DFN-6L,317.General Electronic Materials-01.General IC,564000,0,J9
8351174,???? 10V 226 M X5R 0603 - HQ,317.General Electronic Materials-06.CAPACITOR,3032297,0,O19
8351260,Chip capacitor 6.3V 226 M X5R 0402 Limit material(Vmax=3V),317.General Electronic Materials-06.CAPACITOR,182560,0,O28
9070183,Combiner RFDIP1005040L38Q1C WT,316.RF DeviceS-N/A,72000,0,O19
8241554,Chip resistor 1/20W 300R ?1% 0201 HQ,317.General Electronic Materials-07.RSistor,179250,0,O19
9760473,BTB socket 40P 0.35mm 0.6mm BK13C06-40DS/2-0.35V(868),331. Plug-in-N/A,34819,0,O22
9050705,low pass filter LF1608-R2R2NDAT/LF,316.rf devices-04.filter,76000,0,O32
3884094,Receiver shrapnel(right) BD285 Stainless steel,321. Structured parts-12.smt small hardware,27000,0,J4
8351454,Chip capacitor 16V 10nF ?20% X7R 0201 Longqi,317.General Electronic Materials-06.CAPACITOR,75000,0,O19
8241705,Chip resistor 1/20W 240O ?1% 0201 Longqi,317.General Electronic Materials-07.RSistor,150000,0,O19
9000237,Antenna switch MXD8680P DFN Longqi,316.RF Device-02.antenna Switch,80000,0,O19
9050784,Surface Acoustic Wave Filter SAFFB1G56AC0F0A,316.rf devices-04.filter,1800000,0,O32
8410823,chip inductor 82nH ?5% 130mA 0402 HQ-R,317.General Electronic Materials-02.inductor,62220,0,O28
8410834,chip inductor 1.2NH ?0.1NH 380mA 0201 B317 B378,317.General Electronic Materials-02.inductor,510000,0,O28
3884902,Receiver shrapnel(left) BD331 Stainless steel,321. Structured parts-12.smt small hardware,459000,0,J4
3884907,Stretch Elastic sheet AE009 stainless steel,321. Structured parts-12.smt small hardware,88000,0,J4
8410862,chip inductor 6.8nH ?3% 200mA 01005,317.General Electronic Materials-02.inductor,345834,0,O28
8420913,chip power inductor 1.0uH 20% 4.2A (4.2A) 37mO MWTC201610S1R0MT,317.General Electronic Materials-02.inductor,2193000,0,O28
8420943,SMD magnetic bead LB 250O 900M none 1100mA 0402 low THD+N,316.RF DeviceS-N/A,1350000,0,O28
